,Forca_maxima_acc_x,Forca_maxima_acc_y,Forca_maxima_grav_x,Forca_maxima_grav_y,Desplacament_maxim_x,Desplacament_maxim_y,Prova,Puntuacio,Edat,Etiqueta
104,0.08632574537197134,0.03719192333561973,0.00022449253010488682,6.55730576324294e-05,1.1387492028721138,1.9047720725433224,ROA,91.533682,70,JV52F
105,0.07017530058495297,0.04593708439956709,0.00014010036585467706,8.764113221477673e-05,0.7596932208844591,0.8938053054916675,ROC,91.273085,70,JV52F
106,0.06386806421317866,0.045599841258045865,8.659008980218055e-05,5.061338124248693e-05,0.445294534464519,0.46252921652089946,RGA,100.0,70,JV52F
107,0.0696962806997494,0.08130099483960412,0.00018816946206228966,0.00020940156598569723,0.4729560615776405,0.6707518754930278,RGC,95.516203,70,JV52F
108,0.007186850233867021,0.027141177509899278,0.02920917600482989,6.083751031410109e-05,0.8262662796730887,0.4257367472466685,ROA,100.0,70,PP52F
109,0.008128532631886936,0.032573635516645605,0.029373323687287525,0.00013827221425408848,1.2687637047614915,1.1727654588905583,ROC,100.0,70,PP52F
110,0.0066870879968829455,0.020902251960105877,0.02930728323243403,7.157151031399883e-05,0.8953711730788949,0.8485464036621284,RGA,100.0,70,PP52F
111,0.008383578316017177,0.02413127494666269,0.029615155136618377,0.00012231788594585513,1.486505916973956,0.6803148509238265,RGC,100.0,70,PP52F
112,0.04350259176051871,0.04231955500067882,8.378046767846398e-05,0.00019035668185294827,0.7791184020795662,0.7983662444753573,ROA,99.644017,71,sc51f
113,0.047924266653422046,0.04264957791877109,8.879329387031024e-05,0.00014631669117622786,0.818950882198915,1.0764490766276293,ROC,98.544007,71,sc51f
114,0.06005970189305329,0.10817559006955772,8.007033242043993e-05,0.00020482781812694584,0.3406217771759887,0.17310726288144396,RGA,100.0,71,sc51f
115,0.020456386154337872,0.11289563141375067,3.274437664881058e-05,0.05764284419342763,0.5712325930398838,0.7690477687779336,RGC,96.479741,71,sc51f
116,0.029726392107927244,0.1414534925329899,9.203284036634826e-05,0.07105031317010137,0.9632484123078492,1.2806021044962443,ROA,100.0,71,rl51h
117,0.020417021727628753,0.08982465563035748,0.0001250732144802945,0.0005678111465824386,0.7385136993747313,0.9674355934082762,ROC,97.206005,71,rl51h
118,0.046804405633346965,0.16268163459683585,0.00022599193784893223,0.0008938717483547021,0.2732403571230819,0.13717800590135418,RGA,100.0,71,rl51h
119,0.048573723455470445,0.16260452059634037,0.00040486671748780206,0.051829280438944414,0.6551415090702509,0.6029894505648146,RGC,89.767852,71,rl51h
120,0.03394916643327693,0.03561579570671262,0.0001198107134341847,7.943371278868253e-05,1.214116132270238,1.3459873137004597,ROA,100.0,71,af51h
121,0.028583306602250863,0.03566811131396759,0.00012476367360819696,9.693675538175947e-05,0.8767031507936219,0.9314772719744051,ROC,100.0,71,af51h
122,0.038937013905501194,0.17405737852855388,0.00017477518904751577,0.04437865883313741,0.7973003532291641,0.5901703082487124,RGA,100.0,71,af51h
123,0.13479899092538528,0.5964745308609869,0.0005946044451545784,0.0010855134093338825,0.11844025323831796,0.205014090184567,RGC,0.0,71,af51h
124,0.006839300561346497,0.04055969239683858,0.030211942271796514,4.33884078071857e-05,0.7931289479610084,1.3904365208655338,ROA,100.0,71,gg51h
125,0.0066802638023403145,0.04332188930868757,0.029964353983497175,6.070315520366465e-05,1.0305078632954796,0.9078310474536588,ROC,100.0,71,gg51h
126,0.006657509223045092,0.04953307163271971,0.029423777136284912,0.00014909237379779477,1.1855631706892102,0.5057674158605127,RGA,100.0,71,gg51h
127,0.015838528886730013,0.10584178544314239,0.028462226499946043,0.00035330208750512446,1.2249120045588564,1.3883761193090198,RGC,85.283419,71,gg51h
128,0.004126007161360412,0.018781861865867784,0.029901678632316096,2.829131366379259e-05,0.5375088140076519,1.0071281469945415,ROA,100.0,71,gm51f
129,0.004912242054575019,0.01726504932061582,0.02927379927056213,4.781643488565093e-05,0.992673119172883,0.6840927593179847,ROC,100.0,71,gm51f
130,0.006222122388610852,0.03208323957264314,0.029367195585039314,0.00022351957134292624,1.481643111895179,1.4280366062817176,RGA,100.0,71,gm51f
131,0.015374910064891965,0.07955296353929892,0.02956470178050737,0.0013574961954335163,0.9289271694342608,1.1373638161858308,RGC,0.0,71,gm51f
132,0.024570589762065668,0.03341329607348975,9.69562817555239e-05,0.00013630151749684932,0.519593381969454,0.7579521340906745,ROA,100.0,71,mb51f
133,0.03926968497240559,0.061631034089181275,0.00031793370234295404,0.0005231902520137291,1.2497595182184684,1.2841135203623226,ROC,88.693987,71,mb51f
134,0.034233881244797454,0.0246756109255862,0.00024177406206157132,0.00016832406179441428,1.210841185618475,1.0594246822395608,RGA,100.0,71,mb51f
135,0.30942834018843535,0.09911704307513523,0.07409857346056016,0.028320521582949707,1.3280015178420008,0.7839979688339671,RGC,0.0,71,mb51f
136,0.010969263275141125,0.009083302599208795,5.430934720282096e-05,1.1984914220553033e-05,0.7271874061493495,0.669522755518837,ROA,100.0,71,pl51f
137,0.011569473887818798,0.011109469079790407,5.570732485039864e-05,3.006834274943762e-05,0.5673934682953856,0.5353752889286192,ROC,100.0,71,pl51f
138,0.008152394624962374,0.015140158234933882,0.02837804686776753,7.692951945291807e-05,1.2239093433724038,1.5352373694433692,RGA,100.0,71,pl51f
139,0.014404374141766214,0.030456082941528448,0.029308225937995064,0.00016899719913966715,0.6327273535616784,1.0287211079753344,RGC,100.0,71,pl51f
140,0.010339760149690406,0.012075319278738086,1.8610326350004813e-05,5.999278324987298e-05,1.3960806821146936,0.7283856146833886,ROA,100.0,71,ms51f
141,0.010804218661301632,0.013392402294468388,1.8754732105465827e-05,4.374071251997749e-05,1.6715421741223178,0.5846948678936726,ROC,100.0,71,ms51f
142,0.14679699505846727,0.0323897077695291,0.022682150121860305,0.00018542417079267168,0.6640281943046615,0.8447069068164119,RGA,96.830637,71,ms51f
143,0.43513997710087016,0.41176488256790444,0.05228317904602763,0.002059062366872595,0.319645096365278,0.35747675901360987,RGC,0.0,71,ms51f
144,0.008136091511329237,0.17794349983220034,0.02967015330707808,0.03895483536358108,0.7865512506533991,1.6222424931347856,ROA,100.0,71,rm51h
145,0.010550690438601067,0.1814141532885766,0.029233263607882424,0.0388805820852628,0.797835700044317,0.3838586992750925,ROC,95.225522,71,rm51h
146,0.01812018497481614,0.11959333581163883,0.0291664542402386,0.04962832055976461,1.0431538951288717,0.9991995744957117,RGA,98.754729,71,rm51h
147,0.03316071585470994,0.18609920199009483,0.029678699763236963,0.023910414886248038,1.0935171029095778,0.771585474021741,RGC,0.0,71,rm51h
148,0.017758614353187513,0.11710254637177175,2.080026002597435e-05,6.46612053121498e-05,0.10508211511896053,0.17508196565939876,ROA,100.0,71,gm52f
149,0.009914826770489337,0.08114144197883243,0.030911965364336054,0.0002479195639904057,0.9140213855552184,1.3165964363111142,ROC,93.529946,71,gm52f
150,0.009725050548414847,0.19959850660412087,0.029439499589488743,0.034341802320055966,0.7292469868741068,0.9281153116859964,RGA,100.0,71,gm52f
151,0.03243261528673812,0.20291020269203533,0.02899866679092578,0.02581867170764593,0.9104734215300967,0.7476412675716481,RGC,0.0,71,gm52f
152,0.023667965406988702,0.0701738258657045,0.00013699972668053048,0.00017759149242466826,0.6613846218407362,0.6126357554439014,ROA,97.226802,71,mg51f
153,0.022164804362608446,0.09807968206018707,0.0001217091746189003,0.0002720117733048394,0.846706553739251,1.159365620024332,ROC,100.0,71,mg51f
154,0.09314418448094491,0.0427064667539761,0.000787019640348819,0.00020531022059699575,1.0009526885539537,1.0234310320716087,RGA,100.0,71,mg51f
155,0.07934867786021553,0.16737286317187042,0.028159267789734176,0.039242476346806346,0.7358766285375267,0.6774054643113361,RGC,73.993811,71,mg51f
156,0.004652730185673134,0.010409449388108387,0.030112002027558184,1.2871280241397165e-05,0.7288802720922517,0.8884577496374897,ROA,100.0,71,AR51F
157,0.0050629517395828876,0.009497822574576032,0.030276787660950162,1.3270723241393112e-05,1.025182858912317,2.0007327308874774,ROC,100.0,71,AR51F
158,0.008748760250100192,0.016681196424288416,0.0292883917440366,0.00010831996181731932,1.108477350433513,1.1547072207091027,RGA,100.0,71,AR51F
159,0.03291283455885136,0.0847150586373816,0.05003399602702877,0.048255422615675544,0.7239277186946479,0.6799131709729158,RGC,86.343379,71,AR51F
160,0.008734832637496914,0.008726664098097369,1.0034874611968697e-05,3.0437610375747687e-05,0.6076728597157255,0.49795815957212786,ROA,100.0,71,cp51m
161,0.010058508859452527,0.008657302889471852,2.1275566335479668e-05,2.9644748806258864e-05,0.8224551204410722,0.9703002591044565,ROC,100.0,71,cp51m
162,0.0062992863816179225,0.0036554339616488227,1.0177208220434053e-05,0.02835421313799994,0.9899376589763502,0.9915053774944229,RGA,100.0,71,cp51m
163,0.03494113522491887,0.016227946026622028,5.736357438458975e-05,0.029423971463115567,0.6277508546487532,0.7969826275937151,RGC,90.214918,71,cp51m
164,0.006304250865138923,0.055740508489105986,0.028410947914994517,0.0002495913299094474,0.8753295138338166,0.9899845494585361,ROA,100.0,71,FG51F
165,0.007794255426937083,0.07639265593251535,0.029196662358359587,0.0003309937083260765,1.615736976327811,0.8555412499926535,ROC,100.0,71,FG51F
166,0.006487062542935875,0.05466866415926663,0.029184746129589132,0.00044455739623656954,0.7541537923851236,1.176461019503351,RGA,100.0,71,FG51F
167,0.07592592993831392,0.4301615650380898,0.04649425119249706,0.08498586751859746,0.7845942060902908,0.6119396727835308,RGC,0.0,71,FG51F
168,0.014370923018862693,0.07800492910999883,6.664028086026882e-05,0.00011732111021281119,0.5806208573392112,0.8893006335677262,ROA,100.0,71,MC51M
169,0.00994316565116353,0.05369236498145242,3.337354710850754e-05,0.00011110795213824937,1.7117346825982056,0.9339901643274511,ROC,100.0,71,MC51M
170,0.014593157779653396,0.0850970233576302,4.755919655901816e-05,0.0005179663258515627,0.7743992527861417,1.3398842342441173,RGA,100.0,71,MC51M
